,State,District,Year,Crime_Type,Cases_Reported,Chargesheeted,Convictions,Population,Crime_Rate_per_100k,Latitude,Longitude,Risk_Level,Safety_Score
213,Uttar Pradesh,Varanasi,2015,Theft,684,515,362,2157960,31.7,25.3356491,83.0076292,High,78.05317086679591
214,Uttar Pradesh,Varanasi,2015,Robbery,729,603,281,2157960,33.78,25.3356491,83.0076292,High,76.61312655774023
215,Uttar Pradesh,Varanasi,2015,Assault,583,403,147,2157960,27.02,25.3356491,83.0076292,High,81.29327056217114
216,Uttar Pradesh,Varanasi,2015,Burglary,327,235,107,2157960,15.15,25.3356491,83.0076292,Low,89.51121572971476
217,Uttar Pradesh,Varanasi,2015,Cybercrime,102,88,38,2157960,4.73,25.3356491,83.0076292,Low,96.72528385488785
218,Uttar Pradesh,Varanasi,2015,Dowry Deaths,367,338,206,2157960,17.01,25.3356491,83.0076292,Low,88.22348379950152
219,Uttar Pradesh,Varanasi,2015,Fraud,893,789,280,2157960,41.38,25.3356491,83.0076292,High,71.35142619772915
220,Uttar Pradesh,Varanasi,2016,Murder,326,271,148,2157960,15.11,25.3356491,83.0076292,Low,89.5389088895043
221,Uttar Pradesh,Varanasi,2016,Rape,850,641,259,2157960,39.39,25.3356491,83.0076292,High,72.72916089725838
222,Uttar Pradesh,Varanasi,2016,Kidnapping,64,57,36,2157960,2.97,25.3356491,83.0076292,Low,97.94378288562724
223,Uttar Pradesh,Varanasi,2016,Theft,599,465,244,2157960,27.76,25.3356491,83.0076292,High,80.7809471060648
224,Uttar Pradesh,Varanasi,2016,Robbery,677,574,353,2157960,31.37,25.3356491,83.0076292,High,78.28163943505953
225,Uttar Pradesh,Varanasi,2016,Assault,314,263,172,2157960,14.55,25.3356491,83.0076292,Low,89.92661312655774
226,Uttar Pradesh,Varanasi,2016,Burglary,128,115,59,2157960,5.93,25.3356491,83.0076292,Low,95.89448906120188
227,Uttar Pradesh,Varanasi,2016,Cybercrime,605,548,318,2157960,28.04,25.3356491,83.0076292,High,80.58709498753808
228,Uttar Pradesh,Varanasi,2016,Dowry Deaths,696,652,424,2157960,32.25,25.3356491,83.0076292,High,77.67238991968983
229,Uttar Pradesh,Varanasi,2016,Fraud,898,607,322,2157960,41.61,25.3356491,83.0076292,High,71.19219052893935
230,Uttar Pradesh,Varanasi,2017,Murder,379,254,166,2157960,17.56,25.3356491,83.0076292,Low,87.84270285239546
231,Uttar Pradesh,Varanasi,2017,Rape,190,143,85,2157960,8.8,25.3356491,83.0076292,Low,93.90750484630296
232,Uttar Pradesh,Varanasi,2017,Kidnapping,1197,1074,559,2157960,55.47,25.3356491,83.0076292,High,61.596510661866525
233,Uttar Pradesh,Varanasi,2017,Theft,1129,771,503,2157960,52.32,25.3356491,83.0076292,High,63.77734699529216
234,Uttar Pradesh,Varanasi,2017,Robbery,863,756,287,2157960,39.99,25.3356491,83.0076292,High,72.31376350041539
235,Uttar Pradesh,Varanasi,2017,Assault,1019,828,470,2157960,47.22,25.3356491,83.0076292,High,67.30822486845749
236,Uttar Pradesh,Varanasi,2017,Burglary,834,784,456,2157960,38.65,25.3356491,83.0076292,High,73.24148435336473
237,Uttar Pradesh,Varanasi,2017,Cybercrime,1155,980,492,2157960,53.52,25.3356491,83.0076292,High,62.946552201606195
238,Uttar Pradesh,Varanasi,2017,Dowry Deaths,860,809,593,2157960,39.85,25.3356491,83.0076292,High,72.41068955967876
239,Uttar Pradesh,Varanasi,2017,Fraud,600,410,168,2157960,27.8,25.3356491,83.0076292,High,80.75325394627527
240,Uttar Pradesh,Varanasi,2018,Murder,646,437,301,2157960,29.94,25.3356491,83.0076292,High,79.2716698975353
241,Uttar Pradesh,Varanasi,2018,Rape,27,21,8,2157960,1.25,25.3356491,83.0076292,Low,99.13458875657713
242,Uttar Pradesh,Varanasi,2018,Kidnapping,692,509,243,2157960,32.07,25.3356491,83.0076292,High,77.79700913874274
243,Uttar Pradesh,Varanasi,2018,Theft,82,63,37,2157960,3.8,25.3356491,83.0076292,Low,97.36914981999446
244,Uttar Pradesh,Varanasi,2018,Robbery,1162,933,682,2157960,53.85,25.3356491,83.0076292,High,62.718083633342566
245,Uttar Pradesh,Varanasi,2018,Assault,558,401,270,2157960,25.86,25.3356491,83.0076292,High,82.09637219606756
246,Uttar Pradesh,Varanasi,2018,Burglary,88,79,42,2157960,4.08,25.3356491,83.0076292,Low,97.17529770146774
247,Uttar Pradesh,Varanasi,2018,Cybercrime,735,677,348,2157960,34.06,25.3356491,83.0076292,High,76.41927443921351
248,Uttar Pradesh,Varanasi,2018,Dowry Deaths,966,881,603,2157960,44.76,25.3356491,83.0076292,High,69.0113541955137
249,Uttar Pradesh,Varanasi,2018,Fraud,473,391,245,2157960,21.92,25.3356491,83.0076292,Medium,84.82414843533647
250,Uttar Pradesh,Varanasi,2019,Murder,1104,810,310,2157960,51.16,25.3356491,83.0076292,High,64.5804486291886
251,Uttar Pradesh,Varanasi,2019,Rape,367,246,133,2157960,17.01,25.3356491,83.0076292,Low,88.22348379950152
252,Uttar Pradesh,Varanasi,2019,Kidnapping,764,594,416,2157960,35.4,25.3356491,83.0076292,High,75.49155358626419
253,Uttar Pradesh,Varanasi,2019,Theft,980,796,311,2157960,45.41,25.3356491,83.0076292,High,68.56134034893381
254,Uttar Pradesh,Varanasi,2019,Robbery,919,663,278,2157960,42.59,25.3356491,83.0076292,High,70.5137081140958
255,Uttar Pradesh,Varanasi,2019,Assault,301,269,189,2157960,13.95,25.3356491,83.0076292,Low,90.34201052340072
256,Uttar Pradesh,Varanasi,2019,Burglary,1136,751,416,2157960,52.64,25.3356491,83.0076292,High,63.55580171697591
257,Uttar Pradesh,Varanasi,2019,Cybercrime,385,333,213,2157960,17.84,25.3356491,83.0076292,Low,87.64885073386873
258,Uttar Pradesh,Varanasi,2019,Dowry Deaths,164,136,73,2157960,7.6,25.3356491,83.0076292,Low,94.73829963998892
259,Uttar Pradesh,Varanasi,2019,Fraud,924,738,517,2157960,42.82,25.3356491,83.0076292,High,70.35447244530602
260,Uttar Pradesh,Varanasi,2020,Murder,170,149,73,2157960,7.88,25.3356491,83.0076292,Low,94.5444475214622
261,Uttar Pradesh,Varanasi,2020,Rape,725,496,345,2157960,33.6,25.3356491,83.0076292,High,76.73774577679313
262,Uttar Pradesh,Varanasi,2020,Kidnapping,330,308,140,2157960,15.29,25.3356491,83.0076292,Low,89.4142896704514
263,Uttar Pradesh,Varanasi,2020,Theft,500,387,261,2157960,23.17,25.3356491,83.0076292,High,83.9587371919136
264,Uttar Pradesh,Varanasi,2020,Robbery,513,400,287,2157960,23.77,25.3356491,83.0076292,High,83.54333979507062
265,Uttar Pradesh,Varanasi,2020,Assault,149,109,43,2157960,6.9,25.3356491,83.0076292,Low,95.22292993630573
266,Uttar Pradesh,Varanasi,2020,Burglary,919,805,297,2157960,42.59,25.3356491,83.0076292,High,70.5137081140958
267,Uttar Pradesh,Varanasi,2020,Cybercrime,315,229,120,2157960,14.6,25.3356491,83.0076292,Low,89.89199667682082
268,Uttar Pradesh,Varanasi,2020,Dowry Deaths,1016,724,371,2157960,47.08,25.3356491,83.0076292,High,67.40515092772085
269,Uttar Pradesh,Varanasi,2020,Fraud,93,76,27,2157960,4.31,25.3356491,83.0076292,Low,97.01606203267792
270,Uttar Pradesh,Varanasi,2021,Murder,373,347,245,2157960,17.28,25.3356491,83.0076292,Low,88.03655497092218
271,Uttar Pradesh,Varanasi,2021,Rape,162,108,72,2157960,7.51,25.3356491,83.0076292,Low,94.80060924951538
272,Uttar Pradesh,Varanasi,2021,Kidnapping,361,289,213,2157960,16.73,25.3356491,83.0076292,Low,88.41733591802824
273,Uttar Pradesh,Varanasi,2021,Theft,203,180,63,2157960,9.41,25.3356491,83.0076292,Low,93.4851841595126
274,Uttar Pradesh,Varanasi,2021,Robbery,335,304,152,2157960,15.52,25.3356491,83.0076292,Low,89.25505400166159
275,Uttar Pradesh,Varanasi,2021,Assault,630,552,381,2157960,29.19,25.3356491,83.0076292,High,79.79091664358903
276,Uttar Pradesh,Varanasi,2021,Burglary,934,854,341,2157960,43.28,25.3356491,83.0076292,High,70.03600110772639
277,Uttar Pradesh,Varanasi,2021,Cybercrime,105,97,48,2157960,4.87,25.3356491,83.0076292,Low,96.62835779562448
278,Uttar Pradesh,Varanasi,2021,Dowry Deaths,343,228,155,2157960,15.89,25.3356491,83.0076292,Low,88.99889227360842
279,Uttar Pradesh,Varanasi,2021,Fraud,545,398,294,2157960,25.26,25.3356491,83.0076292,High,82.51176959291055
280,Uttar Pradesh,Varanasi,2022,Murder,121,91,66,2157960,5.61,25.3356491,83.0076292,Low,96.11603433951814
281,Uttar Pradesh,Varanasi,2022,Rape,403,331,162,2157960,18.68,25.3356491,83.0076292,Low,87.06729437828857
282,Uttar Pradesh,Varanasi,2022,Kidnapping,162,107,50,2157960,7.51,25.3356491,83.0076292,Low,94.80060924951538
283,Uttar Pradesh,Varanasi,2022,Theft,959,863,489,2157960,44.44,25.3356491,83.0076292,High,69.23289947382997
284,Uttar Pradesh,Varanasi,2022,Robbery,1200,1039,439,2157960,55.61,25.3356491,83.0076292,High,61.49958460260316
285,Uttar Pradesh,Varanasi,2022,Assault,461,433,241,2157960,21.36,25.3356491,83.0076292,Medium,85.21185267238992
286,Uttar Pradesh,Varanasi,2022,Burglary,206,152,102,2157960,9.55,25.3356491,83.0076292,Low,93.38825810024923
287,Uttar Pradesh,Varanasi,2022,Cybercrime,431,289,127,2157960,19.97,25.3356491,83.0076292,Low,86.17418997507616
288,Uttar Pradesh,Varanasi,2022,Dowry Deaths,613,460,263,2157960,28.41,25.3356491,83.0076292,High,80.33093325948491
289,Uttar Pradesh,Varanasi,2022,Fraud,702,535,386,2157960,32.53,25.3356491,83.0076292,High,77.47853780116311
290,Uttar Pradesh,Varanasi,2023,Murder,45,40,27,2157960,2.09,25.3356491,83.0076292,Low,98.55303240099695
291,Uttar Pradesh,Varanasi,2023,Rape,282,246,131,2157960,13.07,25.3356491,83.0076292,Low,90.95126003877043
292,Uttar Pradesh,Varanasi,2023,Kidnapping,792,694,270,2157960,36.7,25.3356491,83.0076292,High,74.5915258931044
293,Uttar Pradesh,Varanasi,2023,Theft,1183,892,458,2157960,54.82,25.3356491,83.0076292,High,62.04652450844642
294,Uttar Pradesh,Varanasi,2023,Robbery,319,296,199,2157960,14.78,25.3356491,83.0076292,Low,89.76737745776794
295,Uttar Pradesh,Varanasi,2023,Assault,693,595,264,2157960,32.11,25.3356491,83.0076292,High,77.7693159789532
296,Uttar Pradesh,Varanasi,2023,Burglary,443,289,105,2157960,20.53,25.3356491,83.0076292,Medium,85.7864857380227
297,Uttar Pradesh,Varanasi,2023,Cybercrime,497,336,176,2157960,23.03,25.3356491,83.0076292,High,84.05566325117695
298,Uttar Pradesh,Varanasi,2023,Dowry Deaths,245,223,131,2157960,11.35,25.3356491,83.0076292,Low,92.1420659097203
299,Uttar Pradesh,Varanasi,2023,Fraud,348,301,136,2157960,16.13,25.3356491,83.0076292,Low,88.83273331487123
300,Uttar Pradesh,Agra,2014,Murder,274,243,133,4040904,6.78,27.1752554,78.0098161,Low,95.30600941567432
301,Uttar Pradesh,Agra,2014,Rape,863,575,234,4040904,21.36,27.1752554,78.0098161,Medium,85.21185267238992
302,Uttar Pradesh,Agra,2014,Kidnapping,878,728,460,4040904,21.73,27.1752554,78.0098161,Medium,84.95569094433675
303,Uttar Pradesh,Agra,2014,Theft,103,84,37,4040904,2.55,27.1752554,78.0098161,Low,98.23456106341733
304,Uttar Pradesh,Agra,2014,Robbery,275,211,143,4040904,6.81,27.1752554,78.0098161,Low,95.28523954583218
305,Uttar Pradesh,Agra,2014,Assault,255,241,166,4040904,6.31,27.1752554,78.0098161,Low,95.63140404320133
306,Uttar Pradesh,Agra,2014,Burglary,84,78,50,4040904,2.08,27.1752554,78.0098161,Low,98.55995569094434
307,Uttar Pradesh,Agra,2014,Cybercrime,898,724,346,4040904,22.22,27.1752554,78.0098161,High,84.61644973691499
308,Uttar Pradesh,Agra,2014,Dowry Deaths,785,712,406,4040904,19.43,27.1752554,78.0098161,Low,86.54804763223484
309,Uttar Pradesh,Agra,2014,Fraud,1056,785,453,4040904,26.13,27.1752554,78.0098161,High,81.90944336748822
310,Uttar Pradesh,Agra,2015,Murder,782,716,301,4040904,19.35,27.1752554,78.0098161,Low,86.6034339518139
311,Uttar Pradesh,Agra,2015,Rape,816,742,412,4040904,20.19,27.1752554,78.0098161,Medium,86.02187759623374
312,Uttar Pradesh,Agra,2015,Kidnapping,959,767,425,4040904,23.73,27.1752554,78.0098161,High,83.57103295486016
313,Uttar Pradesh,Agra,2015,Theft,678,587,286,4040904,16.78,27.1752554,78.0098161,Low,88.38271946829133
314,Uttar Pradesh,Agra,2015,Robbery,337,227,111,4040904,8.34,27.1752554,78.0098161,Low,94.22597618388258
315,Uttar Pradesh,Agra,2015,Assault,589,552,327,4040904,14.58,27.1752554,78.0098161,Low,89.9058432567156
316,Uttar Pradesh,Agra,2015,Burglary,131,123,49,4040904,3.24,27.1752554,78.0098161,Low,97.7568540570479
317,Uttar Pradesh,Agra,2015,Cybercrime,641,466,200,4040904,15.86,27.1752554,78.0098161,Low,89.01966214345057
318,Uttar Pradesh,Agra,2015,Dowry Deaths,1011,668,491,4040904,25.02,27.1752554,78.0098161,High,82.67792855164774
319,Uttar Pradesh,Agra,2015,Fraud,351,236,127,4040904,8.69,27.1752554,78.0098161,Low,93.98366103572418
320,Uttar Pradesh,Agra,2016,Murder,354,273,95,4040904,8.76,27.1752554,78.0098161,Low,93.93519800609249
321,Uttar Pradesh,Agra,2016,Rape,72,50,24,4040904,1.78,27.1752554,78.0098161,Low,98.76765438936583
322,Uttar Pradesh,Agra,2016,Kidnapping,650,535,251,4040904,16.09,27.1752554,78.0098161,Low,88.86042647466076
323,Uttar Pradesh,Agra,2016,Theft,800,647,368,4040904,19.8,27.1752554,78.0098161,Low,86.29188590418167
324,Uttar Pradesh,Agra,2016,Robbery,963,825,475,4040904,23.83,27.1752554,78.0098161,High,83.50180005538633
325,Uttar Pradesh,Agra,2016,Assault,240,163,95,4040904,5.94,27.1752554,78.0098161,Low,95.8875657712545
326,Uttar Pradesh,Agra,2016,Burglary,180,127,51,4040904,4.45,27.1752554,78.0098161,Low,96.91913597341457
327,Uttar Pradesh,Agra,2016,Cybercrime,372,294,211,4040904,9.21,27.1752554,78.0098161,Low,93.62364995846026
328,Uttar Pradesh,Agra,2016,Dowry Deaths,994,893,514,4040904,24.6,27.1752554,78.0098161,High,82.96870672943783
329,Uttar Pradesh,Agra,2016,Fraud,1120,811,287,4040904,27.72,27.1752554,78.0098161,High,80.80864026585434
330,Uttar Pradesh,Agra,2017,Murder,1147,755,391,4040904,28.38,27.1752554,78.0098161,High,80.35170312932706
331,Uttar Pradesh,Agra,2017,Rape,39,29,11,4040904,0.97,27.1752554,78.0098161,Low,99.32844087510385
332,Uttar Pradesh,Agra,2017,Kidnapping,941,719,358,4040904,23.29,27.1752554,78.0098161,High,83.875657712545
333,Uttar Pradesh,Agra,2017,Theft,479,395,156,4040904,11.85,27.1752554,78.0098161,Low,91.79590141235116
334,Uttar Pradesh,Agra,2017,Robbery,944,883,517,4040904,23.36,27.1752554,78.0098161,High,83.82719468291332
335,Uttar Pradesh,Agra,2017,Assault,756,562,236,4040904,18.71,27.1752554,78.0098161,Low,87.04652450844641
336,Uttar Pradesh,Agra,2017,Burglary,1001,802,459,4040904,24.77,27.1752554,78.0098161,High,82.85101080033232
337,Uttar Pradesh,Agra,2017,Cybercrime,208,135,88,4040904,5.15,27.1752554,78.0098161,Low,96.43450567709776
338,Uttar Pradesh,Agra,2017,Dowry Deaths,706,593,360,4040904,17.47,27.1752554,78.0098161,Low,87.9050124619219
339,Uttar Pradesh,Agra,2017,Fraud,552,448,201,4040904,13.66,27.1752554,78.0098161,Low,90.54278593187483
340,Uttar Pradesh,Agra,2018,Murder,616,490,173,4040904,15.24,27.1752554,78.0098161,Low,89.44890612018831
341,Uttar Pradesh,Agra,2018,Rape,1188,944,413,4040904,29.4,27.1752554,78.0098161,High,79.64552755469398
342,Uttar Pradesh,Agra,2018,Kidnapping,215,181,92,4040904,5.32,27.1752554,78.0098161,Low,96.31680974799225
343,Uttar Pradesh,Agra,2018,Theft,770,627,422,4040904,19.06,27.1752554,78.0098161,Low,86.80420936028801
344,Uttar Pradesh,Agra,2018,Robbery,266,189,129,4040904,6.58,27.1752554,78.0098161,Low,95.44447521462199
345,Uttar Pradesh,Agra,2018,Assault,1009,764,324,4040904,24.97,27.1752554,78.0098161,High,82.71254500138465
346,Uttar Pradesh,Agra,2018,Burglary,868,681,498,4040904,21.48,27.1752554,78.0098161,Medium,85.12877319302132
347,Uttar Pradesh,Agra,2018,Cybercrime,910,772,452,4040904,22.52,27.1752554,78.0098161,High,84.40875103849349
348,Uttar Pradesh,Agra,2018,Dowry Deaths,162,132,53,4040904,4.01,27.1752554,78.0098161,Low,97.22376073109942
349,Uttar Pradesh,Agra,2018,Fraud,643,482,199,4040904,15.91,27.1752554,78.0098161,Low,88.98504569371366
350,Uttar Pradesh,Agra,2019,Murder,866,808,490,4040904,21.43,27.1752554,78.0098161,Medium,85.16338964275823
351,Uttar Pradesh,Agra,2019,Rape,373,291,134,4040904,9.23,27.1752554,78.0098161,Low,93.60980337856549
352,Uttar Pradesh,Agra,2019,Kidnapping,144,125,93,4040904,3.56,27.1752554,78.0098161,Low,97.53530877873165
353,Uttar Pradesh,Agra,2019,Theft,793,592,367,4040904,19.62,27.1752554,78.0098161,Low,86.41650512323456
354,Uttar Pradesh,Agra,2019,Robbery,507,403,232,4040904,12.55,27.1752554,78.0098161,Low,91.31127111603433
355,Uttar Pradesh,Agra,2019,Assault,675,534,268,4040904,16.7,27.1752554,78.0098161,Low,88.4381057878704
356,Uttar Pradesh,Agra,2019,Burglary,967,692,506,4040904,23.93,27.1752554,78.0098161,High,83.4325671559125
357,Uttar Pradesh,Agra,2019,Cybercrime,322,305,169,4040904,7.97,27.1752554,78.0098161,Low,94.48213791193575
358,Uttar Pradesh,Agra,2019,Dowry Deaths,1094,952,460,4040904,27.07,27.1752554,78.0098161,High,81.25865411243423
359,Uttar Pradesh,Agra,2019,Fraud,417,285,195,4040904,10.32,27.1752554,78.0098161,Low,92.85516477430075
360,Uttar Pradesh,Agra,2020,Murder,769,602,430,4040904,19.03,27.1752554,78.0098161,Low,86.82497923013015
361,Uttar Pradesh,Agra,2020,Rape,639,441,296,4040904,15.81,27.1752554,78.0098161,Low,89.05427859318748
362,Uttar Pradesh,Agra,2020,Kidnapping,160,105,47,4040904,3.96,27.1752554,78.0098161,Low,97.25837718083633
363,Uttar Pradesh,Agra,2020,Theft,96,79,36,4040904,2.38,27.1752554,78.0098161,Low,98.35225699252285
364,Uttar Pradesh,Agra,2020,Robbery,902,745,354,4040904,22.32,27.1752554,78.0098161,High,84.54721683744116
365,Uttar Pradesh,Agra,2020,Assault,1007,868,306,4040904,24.92,27.1752554,78.0098161,High,82.74716145112157
366,Uttar Pradesh,Agra,2020,Burglary,877,746,318,4040904,21.7,27.1752554,78.0098161,Medium,84.97646081417889
367,Uttar Pradesh,Agra,2020,Cybercrime,1019,830,515,4040904,25.22,27.1752554,78.0098161,High,82.53946275270008
368,Uttar Pradesh,Agra,2020,Dowry Deaths,369,286,191,4040904,9.13,27.1752554,78.0098161,Low,93.67903627803932
369,Uttar Pradesh,Agra,2020,Fraud,59,49,20,4040904,1.46,27.1752554,78.0098161,Low,98.98919966768209
370,Uttar Pradesh,Agra,2021,Murder,578,430,202,4040904,14.3,27.1752554,78.0098161,Low,90.09969537524232
371,Uttar Pradesh,Agra,2021,Rape,788,693,461,4040904,19.5,27.1752554,78.0098161,Low,86.49958460260316
372,Uttar Pradesh,Agra,2021,Kidnapping,1182,997,498,4040904,29.25,27.1752554,78.0098161,High,79.74937690390473
373,Uttar Pradesh,Agra,2021,Theft,750,664,420,4040904,18.56,27.1752554,78.0098161,Low,87.15037385765716
374,Uttar Pradesh,Agra,2021,Robbery,1042,815,482,4040904,25.79,27.1752554,78.0098161,High,82.14483522569925
375,Uttar Pradesh,Agra,2021,Assault,212,201,127,4040904,5.25,27.1752554,78.0098161,Low,96.36527277762393
376,Uttar Pradesh,Agra,2021,Burglary,100,94,65,4040904,2.47,27.1752554,78.0098161,Low,98.2899473829964
377,Uttar Pradesh,Agra,2021,Cybercrime,278,257,127,4040904,6.88,27.1752554,78.0098161,Low,95.23677651620049
378,Uttar Pradesh,Agra,2021,Dowry Deaths,251,225,140,4040904,6.21,27.1752554,78.0098161,Low,95.70063694267516
379,Uttar Pradesh,Agra,2021,Fraud,772,573,226,4040904,19.1,27.1752554,78.0098161,Low,86.77651620049848
380,Uttar Pradesh,Agra,2022,Murder,470,318,122,4040904,11.63,27.1752554,78.0098161,Low,91.94821379119358
381,Uttar Pradesh,Agra,2022,Rape,771,663,239,4040904,19.08,27.1752554,78.0098161,Low,86.79036278039324
382,Uttar Pradesh,Agra,2022,Kidnapping,639,558,215,4040904,15.81,27.1752554,78.0098161,Low,89.05427859318748
383,Uttar Pradesh,Agra,2022,Theft,1164,1006,653,4040904,28.81,27.1752554,78.0098161,High,80.05400166158958
384,Uttar Pradesh,Agra,2022,Robbery,675,568,333,4040904,16.7,27.1752554,78.0098161,Low,88.4381057878704
385,Uttar Pradesh,Agra,2022,Assault,154,139,101,4040904,3.81,27.1752554,78.0098161,Low,97.36222653004708
386,Uttar Pradesh,Agra,2022,Burglary,653,586,392,4040904,16.16,27.1752554,78.0098161,Low,88.81196344502908
387,Uttar Pradesh,Agra,2022,Cybercrime,419,385,201,4040904,10.37,27.1752554,78.0098161,Low,92.82054832456383
388,Uttar Pradesh,Agra,2022,Dowry Deaths,35,25,9,4040904,0.87,27.1752554,78.0098161,Low,99.39767377457768
389,Uttar Pradesh,Agra,2022,Fraud,170,144,66,4040904,4.21,27.1752554,78.0098161,Low,97.08529493215175
390,Uttar Pradesh,Agra,2023,Murder,169,114,54,4040904,4.18,27.1752554,78.0098161,Low,97.10606480199391
391,Uttar Pradesh,Agra,2023,Rape,868,702,515,4040904,21.48,27.1752554,78.0098161,Medium,85.12877319302132
392,Uttar Pradesh,Agra,2023,Kidnapping,256,229,103,4040904,6.34,27.1752554,78.0098161,Low,95.61063417335919
393,Uttar Pradesh,Agra,2023,Theft,1128,960,626,4040904,27.91,27.1752554,78.0098161,High,80.67709775685405
394,Uttar Pradesh,Agra,2023,Robbery,517,376,232,4040904,12.79,27.1752554,78.0098161,Low,91.14511215729715
395,Uttar Pradesh,Agra,2023,Assault,964,848,560,4040904,23.86,27.1752554,78.0098161,High,83.48103018554417
396,Uttar Pradesh,Agra,2023,Burglary,305,208,135,4040904,7.55,27.1752554,78.0098161,Low,94.77291608972584
397,Uttar Pradesh,Agra,2023,Cybercrime,587,400,151,4040904,14.53,27.1752554,78.0098161,Low,89.9404597064525
398,Uttar Pradesh,Agra,2023,Dowry Deaths,190,132,92,4040904,4.7,27.1752554,78.0098161,Low,96.74605372472999
399,Uttar Pradesh,Agra,2023,Fraud,733,556,277,4040904,18.14,27.1752554,78.0098161,Low,87.44115203544725
400,Uttar Pradesh,Prayagraj,2014,Murder,456,333,173,1612259,28.28,25.4381302,81.8338005,High,80.42093602880088
401,Uttar Pradesh,Prayagraj,2014,Rape,256,193,115,1612259,15.88,25.4381302,81.8338005,Low,89.0058155635558
402,Uttar Pradesh,Prayagraj,2014,Kidnapping,938,847,622,1612259,58.18,25.4381302,81.8338005,High,59.72029908612573
403,Uttar Pradesh,Prayagraj,2014,Theft,106,77,52,1612259,6.57,25.4381302,81.8338005,Low,95.45139850456937
404,Uttar Pradesh,Prayagraj,2014,Robbery,352,264,194,1612259,21.83,25.4381302,81.8338005,Medium,84.88645804486292
405,Uttar Pradesh,Prayagraj,2014,Assault,800,522,370,1612259,49.62,25.4381302,81.8338005,High,65.64663528108557
406,Uttar Pradesh,Prayagraj,2014,Burglary,750,588,440,1612259,46.52,25.4381302,81.8338005,High,67.7928551647743
407,Uttar Pradesh,Prayagraj,2014,Cybercrime,275,219,153,1612259,17.06,25.4381302,81.8338005,Low,88.1888673497646
408,Uttar Pradesh,Prayagraj,2014,Dowry Deaths,381,350,191,1612259,23.63,25.4381302,81.8338005,High,83.64026585433399
409,Uttar Pradesh,Prayagraj,2014,Fraud,446,327,122,1612259,27.66,25.4381302,81.8338005,High,80.85018000553863
410,Uttar Pradesh,Prayagraj,2015,Murder,1115,881,616,1612259,69.16,25.4381302,81.8338005,High,52.1185267238992
411,Uttar Pradesh,Prayagraj,2015,Rape,991,677,428,1612259,61.47,25.4381302,81.8338005,High,57.44253669343672
412,Uttar Pradesh,Prayagraj,2015,Kidnapping,1063,957,367,1612259,65.93,25.4381302,81.8338005,High,54.3547493769039
